,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
224,BMW,X3,6,Features/Controls/Displays (FCD),D,instructions on how to change the view difficult to use.  The warnings are not always clear,-0.7081
225,BMW,X3,6,Interior,M,Open spot left side of drivers seat where the carpet pieces don't come together correctly.  Can see through to the floorboard.,0.0
226,BMW,X3,6,Interior,D,The ones that are there except for the center are not big enough for a sunglass case.  The center one is under your arm; so it is not easily accessable when driving,-0.2584
227,BMW,X3,6,Engine/Transmission,D,Tends to have a real lag when starting from a stop in the morning.  Tends to lag and then go. m,-0.7184
228,BMW,X3,2,Exterior,M,,0.0
229,BMW,X3,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
230,BMW,X3,2,Exterior,M,wind noise should be not exisitant,0.0
231,BMW,X3,2,Seats,D,will not hold memory,0.0
232,BMW,X3,4,Exterior,M,It just emits a squeak right before reaching maximum opening. I haven't tried any spray lube; yet. Not a big deal.,0.2023
233,BMW,X3,4,Driving Experience,D,With my wide foot/shoes; there have been a few occasions where; when I had to hit the brake hard; the right part of my shoe contacted the accelerator pedal.,-0.1027
234,BMW,X3,4,Features/Controls/Displays (FCD),D,The rear doors do not unlock when the vehicle is shut down.  I MAY be missing programming the feature myself OR it has to be 'coded' at the dealer.  I keep forgetting to hit the unlock button before exiting the vehicle and when I try to open the rear door; have to go back to that or hit the remote unlock.,-0.296
235,BMW,X3,4,Features/Controls/Displays (FCD),M,: 'Driveline Malfunction' warning appeared in display after vehicle had sat outside in temps <10 degrees for four days. The vehicle was operable but at reduced power.  I drove it for ten minutes; shut down; re-started and it has been normal ever since.,-0.1779
236,BMW,X3,2,Driving Experience,M,,0.0
237,BMW,X3,2,Interior,M,,0.0
238,BMW,X3,2,Exterior,M,: The automatic hatch opener where you wave your foot under doesn't work too well,-0.2057
239,BMW,X3,2,Features/Controls/Displays (FCD),D,Can't see the light when you turn it on,0.0
240,BMW,X3,3,Exterior,D,Works for my husband's leg but not for my leg,0.0
241,BMW,X3,3,Features/Controls/Displays (FCD),D,Works for my husband's leg but not my leg,0.0
242,BMW,X3,3,Features/Controls/Displays (FCD),D,Difficult to reach control while driving and looking ahead,-0.34
243,BMW,X3,3,Exterior,D,Doors work but having to pull the handle twice to get out is different than any other vehicle I've owned.  It would be nice if you could change this to single pull.,0.5719
244,BMW,X3,3,Features/Controls/Displays (FCD),D,Followed the instructions on how to put wipers in a position to fold out to keep them from freezing on the windshield but they didn't move as expected.  This was done at the dealership with two salesmen.  Haven't gone back to talk to a person from the service department yet.,-0.0516
245,BMW,X3,3,Heating; Ventilation; and Air Conditioning (HVAC),D,: Not really a problem but the automatic flow control/display is very different from our Toyota.  You get no feedback on how the air flow is directed; just that it is in automatic mode.,-0.5854
246,BMW,X3,2,Exterior,D,Motion detect for tail gate usually doesn't work. When it does the tailgate only goes up part way,0.0
247,BMW,X3,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
248,BMW,X3,9,Exterior,M,waving your foot under the car is supposed to open the hatch.  no luck,0.2023
249,BMW,X3,9,Features/Controls/Displays (FCD),D,the presence of key not recognize either for door unlock or ignition in many instances,0.0
250,BMW,X3,9,Features/Controls/Displays (FCD),D,the system makes noise all the time particularly when there is snow and ice.  Inferior to the Subaru system we had on our Forester,-0.4019
251,BMW,X3,9,Features/Controls/Displays (FCD),D,cannot figure it out and it is no,-0.296
252,BMW,X3,9,Features/Controls/Displays (FCD),D,the visual and the sound transmitted through the steering wheel don't mesh well,-0.2057
253,BMW,X3,9,Features/Controls/Displays (FCD),D,have no figured out how to use it,-0.296
254,BMW,X3,9,Audio/Communication/Entertainment/Navigation (ACEN),D,gets verbal phrasing wrong most of the time,-0.4767
255,BMW,X3,9,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
256,BMW,X3,9,Heating; Ventilation; and Air Conditioning (HVAC),D,cannot figure out how to make sure the recirculation feature is on.  the options are automatic and manual.  what about just putting on circulator?,0.3182
257,BMW,X3,5,Features/Controls/Displays (FCD),D,2 problems...first; in order to shut the ignition; you need to press the control twice. If you press once; it feels like the car is off. Once when we first drove it   we parked the car in an inside garage and thought it was off; left it; and came back an hour later and it was on and running. This should not happen and there was no warning sound to tell us this.  Second problem is more significant. We park the car in a service garage; and one of the keys is left with the attendants. We called for the car one day; and when we got there it was running and waiting to drive. My husband drove it about 50 miles to do an errand. He parked the car and shut it off. He then realized he did not have HIS key on him. The attendant who started the car had the key. The car did not give any signal that a key was not in the car after my husband drove off with it. I believe it is supposed to do that and not function beyond a certain distance if there is no key detectable.,-0.6928
258,BMW,X3,5,Features/Controls/Displays (FCD),D,We have not tried to use the feature yet as it seems too overwhelming to try. Had hoped it would be explained and/or be obvious how to use it.,0.3818
259,BMW,X3,5,Audio/Communication/Entertainment/Navigation (ACEN),D,IN general the navigation system is good; but at times it doesn't recognize an address and worst of all; it often gives convoluted routes and has given us toll roads to save less than a minutes time. I also do not know how to adjust the system to get a different style of routing; or to see other options for routing available.   As for audio the speakers seem very low volume and not great quality,-0.8373
260,BMW,X3,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
261,BMW,X3,5,Seats,D,,0.0
262,BMW,X3,3,Features/Controls/Displays (FCD),D,When doors are set to lock automatically when underway and then driver stops and exits vehicle; the rear doors cannot be made to unlock automatically,-0.1531
263,BMW,X3,3,Audio/Communication/Entertainment/Navigation (ACEN),D,In general too complicated. Takes multiple steps.,0.0
264,BMW,X3,3,Engine/Transmission,D,May not be deemed 'excessive' but not as good as advertised. I do not use Eco though. In this regard; the fuel tank capacity is smaller than expected; therefore with the consumption issue; we're always filling up.,-0.4782
265,BMW,X3,1,Features/Controls/Displays (FCD),D,The display panel is too small! The numbers on the speedometer and tachometer are small.  So are the computer data display.  It takes an effort trying to understand the message or data due to the small character size.,0.0
266,BMW,X3,1,Audio/Communication/Entertainment/Navigation (ACEN),M,: Unable to import from MP3 Player to vehicle computer. Difficulty playing from MP3 player,-0.1531
267,BMW,X3,1,Interior,M,Dealer ordered new part and it has not come in yet.,0.0
268,BMW,X3,1,Driving Experience,D,I find it very hard to find a position that is comfortable for using both the gas and brake pedals.,0.3832
269,BMW,X3,2,Exterior,M,Passenger side door squeaks when fully opened. Does not squeak on closing.,0.0
270,BMW,X3,2,Audio/Communication/Entertainment/Navigation (ACEN),D,I have had one problem with the system accuracy. After taking a wrong turn; the system's attempt to correct led me down a dead end street.,-0.8779
271,BMW,X3,5,Driving Experience,D,This isn't really a problem; just my personal preference.  My last car's breaks were more responsive.  These you have to exert more pressure.  Maybe I'll get use to it in time.,0.4166
272,BMW,X3,5,Features/Controls/Displays (FCD),D,Very small digital display.  Must have been designed by someone young.,0.0
273,BMW,X3,5,Features/Controls/Displays (FCD),D,Control is rather hidden.  Once you know where it is you can find it by 'feel' but not ideal.,-0.5667
274,BMW,X3,5,Interior,M,Noise is present sometimes.  Can't figure out if it is the seatbelt rattling; something in the trunk; or the door.  Not a big noise though.,0.0
275,BMW,X3,5,Interior,D,Rather small diameter_��,0.0
276,BMW,X3,5,Exterior,M,door swings so wide; the door can't be closed from a seated position; you have to lean way out and grab the bottom of the storage bin : getting into the car; the door opens so wide that the handle to close the door cant be reached..i have to lean out to grab the bottom on the storage bin on the door,0.0
277,BMW,X3,5,Driving Experience,D,too close together,0.0
278,BMW,X3,5,Features/Controls/Displays (FCD),D,waaaayyyy tooo many steps to get to the final menu,0.0
279,BMW,X3,5,Interior,D,too small; poorly organized,0.0
280,BMW,X3,5,Interior,D,storage on driver side;lower left of steering column-odd placement,0.0
281,BMW,X3,1,Exterior,M,I had a warning light tell me that there is a rear lamp malfunction.  I need to take it to the dealer for service.,-0.34
282,BMW,X3,2,Exterior,M,Very tiny chip and several light scratches,0.0
283,BMW,X3,2,Interior,D,,0.0
284,BMW,X3,1,Interior,M,dash; drivers side panel and front window had a large gap and ragged material at small location,0.0
285,BMW,X3,2,Exterior,M,,0.0
286,BMW,X3,2,Engine/Transmission,M,,0.0
287,BMW,X3,2,Engine/Transmission,M,Automatic engine shut down/restart disengages while break is still being held sometimes.,0.0
288,BMW,X3,2,Engine/Transmission,D,MPG of city driving is slightly less than advertised.,0.0
289,BMW,X3,4,Features/Controls/Displays (FCD),D,,0.0
290,BMW,X3,4,Features/Controls/Displays (FCD),D,BMW DESIGN ISSUE;PROGRAMMING IS CUMBERSOME,0.0
291,BMW,X3,4,Features/Controls/Displays (FCD),D,BMW DESIGN ISSUE;SOME PROGRAMMING IS CUMBERSOME.,0.0
292,BMW,X3,4,Seats,D,GAP BETWEEN DOOR  AND SEAT CONTROLS IS TIGHT TO OPERATE THEM EASILY. IT IS NOT SOMETHING THE DEALER CAN DO; BMW SHOULD REDESIGN THEM; PERHAPS TO LOCATE THEM ON THE DRIVERS DOOR AS ON MANY OTHER CARS.,0.34
293,BMW,X3,5,Exterior,M,Metal is not even with plastic.,0.0
294,BMW,X3,5,Exterior,M,Paint dried in a clump,0.0
295,BMW,X3,5,Driving Experience,D,,0.0
296,BMW,X3,5,Driving Experience,M,,0.0
297,BMW,X3,5,Driving Experience,M,,0.0
298,BMW,X3,6,Exterior,M,Rear hatch door intermittently fails to open.  Has been in for service - no problem founf,-0.7717
299,BMW,X3,6,Exterior,M,,0.0
300,BMW,X3,6,Features/Controls/Displays (FCD),D,Display does not have option to move it sideways.  I have to change my seating position in order to view the display.,0.0
301,BMW,X3,6,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
302,BMW,X3,6,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
303,BMW,X3,6,Interior,D,When placing containers in the the cup holder I constantly catch the cup lip; prying open the container.,0.0
304,BMW,X3,1,Audio/Communication/Entertainment/Navigation (ACEN),D,The radio reception is spotty. The reception goes in and out in areas our other vehicles have full radio reception. The areas we have experienced this is urban as well as suburban locations.,0.2732
305,BMW,X3,1,Seats,D,The presets associated with the keys are very confusing and don't seem to make any sense.  One minutes we think we've got it all worked out and the next its clear we have no idea.,-0.2006
306,BMW,X3,3,Features/Controls/Displays (FCD),D,I can't see the control because it's hidden by the steering wheel.,0.0
307,BMW,X3,3,Features/Controls/Displays (FCD),U,Emergency call function occasionally causes an error message,-0.617
308,BMW,X3,3,Engine/Transmission,U,Steam rises from engine compartment when driving in rain,0.0
309,BMW,X3,1,Features/Controls/Displays (FCD),D,,0.0
310,BMW,X3,7,Driving Experience,D,I think that this quality of vehicle should have a better; easier to use tilt/telescopic steering wheel adjustment.  Probably a power tilt and telescopic feature would be better and easier to use rather than a manual one.  The manual control is not in a very easy to see position for me. I'd expect to find this manual adjustment on a base model of a low budget car.,0.7702
311,BMW,X3,7,Features/Controls/Displays (FCD),D,Would like for the auto sensing function of the front wipers to be automatic unless turned off.  Not like they are where you have to push in the end of the wiper stick to activate the auto sensing function.,0.6124
312,BMW,X3,7,Features/Controls/Displays (FCD),D,Backup camera should be able to zoom in.  When looking at the camera; it appears that the approaching car is farther away; but in actuality; it is right behind your car.  Couldn't find a way to adjust this.,0.0
