,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
195,Mercedes-Benz,C-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,it is difficult to use because i can not input addresses efficiently,-0.5801
196,Mercedes-Benz,GLC,1,Engine/Transmission,D,,0.0
197,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
198,Mercedes-Benz,E-Class,1,Features/Controls/Displays (FCD),M,Driver display digital module was defective on delivery.,-0.4404
199,Mercedes-Benz,Metris,1,Interior,M,makes noise in the rear,0.0
200,Mercedes-Benz,GLS,2,Audio/Communication/Entertainment/Navigation (ACEN),M,": When you turn on the heat cooler, there is a buzzing noise that comes out of the speakers.",0.0
201,Mercedes-Benz,GLS,2,Engine/Transmission,M,": Fuel cap would not close/lock, causing engine light to come on due to low pressure in gas system.",-0.5106
202,Mercedes-Benz,E-Class,1,Seats,U,not designed with enough room to get in and out,0.0
203,Mercedes-Benz,CLS,1,Driving Experience,M,"Obviously, brand new tires.  Blew out a tire when turning a corner & hitting a curb.  Tire was a total loss.    Expected the tirw to survive this type of hit but had to be replaced-- - -and there was no warranty on the tire!",-0.5778
204,Mercedes-Benz,GLA,2,Exterior,M,When washing car water leaks into doors and hatch.  It doesn't come inside but is wet when you open,0.0
205,Mercedes-Benz,GLA,2,Features/Controls/Displays (FCD),D,I hit the cruise control with my leg,0.0
206,Mercedes-Benz,GLS,4,Exterior,D,We usually have to step over them to get into the car. we do not use them,0.0
207,Mercedes-Benz,GLS,4,Seats,D,,0.0
208,Mercedes-Benz,GLS,4,Seats,D,,0.0
209,Mercedes-Benz,GLS,4,Seats,D,,0.0
210,Mercedes-Benz,GLE,3,Features/Controls/Displays (FCD),D,control difficult to find,-0.3612
211,Mercedes-Benz,GLE,3,Audio/Communication/Entertainment/Navigation (ACEN),D,system is too complicated,0.0
212,Mercedes-Benz,GLE,3,Interior,D,too small,0.0
213,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
214,Mercedes-Benz,GLC,2,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
215,Mercedes-Benz,C-Class,1,Engine/Transmission,M,This feature is very unpleasant to deal with and I wish it could be removed,-0.1761
216,Mercedes-Benz,GLS,7,Exterior,D,: The running boards are too narrow,0.0
217,Mercedes-Benz,GLS,7,Audio/Communication/Entertainment/Navigation (ACEN),D,Not user friendly. Many errors,0.2023
218,Mercedes-Benz,GLS,7,Audio/Communication/Entertainment/Navigation (ACEN),D,I will not use it anymore. Even the dealer recommended using the navigation on my phone instead!,0.2714
219,Mercedes-Benz,GLS,7,Audio/Communication/Entertainment/Navigation (ACEN),D,Avigation system is useless,-0.4215
220,Mercedes-Benz,GLS,7,"Heating, Ventilation, and Air Conditioning (HVAC)",D,Air flow. Not strong enough,0.5106
221,Mercedes-Benz,GLS,7,"Heating, Ventilation, and Air Conditioning (HVAC)",D,The air conditioning doesn't flow strong enough from the vents. The mode has to be readjusted every time.,-0.4023
222,Mercedes-Benz,GLS,7,"Heating, Ventilation, and Air Conditioning (HVAC)",D,Slow air flow,0.0
223,Mercedes-Benz,GLC,5,Features/Controls/Displays (FCD),D,Heated Sterring whee button/control gets in the way,0.0
224,Mercedes-Benz,GLC,5,Features/Controls/Displays (FCD),D,,0.0
225,Mercedes-Benz,GLC,5,Features/Controls/Displays (FCD),D,,0.0
226,Mercedes-Benz,GLC,5,Features/Controls/Displays (FCD),D,,0.0
227,Mercedes-Benz,GLC,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
228,Mercedes-Benz,C-Class,2,Driving Experience,D,,0.0
229,Mercedes-Benz,C-Class,2,Driving Experience,M,slow leak,-0.34
230,Mercedes-Benz,CLA,1,Audio/Communication/Entertainment/Navigation (ACEN),D,May occur because I donâ€™t use it often. MB has a smartphone app that provides easy navigation entry.,0.4404
231,Mercedes-Benz,GLE,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
232,Mercedes-Benz,GLE,2,Interior,D,water jub doesn't stay in place,0.0
233,Mercedes-Benz,GLC,1,Features/Controls/Displays (FCD),D,,0.0
234,Mercedes-Benz,CLA,8,Seats,M,,0.0
235,Mercedes-Benz,CLA,8,Seats,D,,0.0
236,Mercedes-Benz,CLA,8,Seats,M,,0.0
237,Mercedes-Benz,CLA,8,Seats,M,,0.0
238,Mercedes-Benz,CLA,8,Seats,M,,0.0
239,Mercedes-Benz,CLA,8,Engine/Transmission,M,,0.0
240,Mercedes-Benz,CLA,8,Engine/Transmission,D,,0.0
241,Mercedes-Benz,CLA,8,Engine/Transmission,M,,0.0
242,Mercedes-Benz,C-Class,1,Interior,D,,0.0
243,Mercedes-Benz,E-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,can't understand my navigation commands,0.0
244,Mercedes-Benz,E-Class,6,Exterior,M,,0.0
245,Mercedes-Benz,E-Class,6,Features/Controls/Displays (FCD),M,,0.0
246,Mercedes-Benz,E-Class,6,Features/Controls/Displays (FCD),M,,0.0
247,Mercedes-Benz,E-Class,6,Features/Controls/Displays (FCD),M,stpped in mid air Roadside assistance said would send a tow truck but told them if he drives more than about 25 miles an hour with top in midway position would cause more extensive damage  so I ended up driving to the dealer at 20 miles per hr.,-0.545
248,Mercedes-Benz,E-Class,6,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
249,Mercedes-Benz,E-Class,6,Interior,M,,0.0
250,Mercedes-Benz,S-Class,1,Interior,M,"When you push the panel that closes over the cup holders , it will not close.",0.0
251,Mercedes-Benz,GLA,10,Exterior,M,,0.0
252,Mercedes-Benz,GLA,10,Features/Controls/Displays (FCD),D,,0.0
253,Mercedes-Benz,GLA,10,Features/Controls/Displays (FCD),D,,0.0
254,Mercedes-Benz,GLA,10,Features/Controls/Displays (FCD),D,,0.0
255,Mercedes-Benz,GLA,10,Features/Controls/Displays (FCD),D,,0.0
256,Mercedes-Benz,GLA,10,Features/Controls/Displays (FCD),D,,0.0
257,Mercedes-Benz,GLA,10,Features/Controls/Displays (FCD),D,,0.0
258,Mercedes-Benz,GLA,10,Engine/Transmission,M,,0.0
259,Mercedes-Benz,GLA,10,Engine/Transmission,D,,0.0
260,Mercedes-Benz,GLA,10,Engine/Transmission,M,,0.0
261,Mercedes-Benz,S-Class,1,"Heating, Ventilation, and Air Conditioning (HVAC)",D,I can't figure out how to use the rear air outlets,0.0
262,Mercedes-Benz,SLC,5,Exterior,U,Dirt and leaves get into trunk upon opening,-0.34
263,Mercedes-Benz,SLC,5,Audio/Communication/Entertainment/Navigation (ACEN),D, : Just not easy to use,-0.3412
264,Mercedes-Benz,SLC,5,Audio/Communication/Entertainment/Navigation (ACEN),D,Just not easy to use...need to repeat commands. Also mine has not ben able to add contacts if they are not in my facebook,-0.3412
265,Mercedes-Benz,SLC,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
266,Mercedes-Benz,SLC,5,Interior,U,Dirt and leaves from trees get into the trunk upon opening,-0.34
267,Mercedes-Benz,S-Class,1,Engine/Transmission,D,I'm not satisfied with the MB fuel consumption level. It's not any worse than the four or five predecessor Model S cars I've leased. I'm simply disappointed that it hasn't improved as much as I'd like.,-0.4464
268,Mercedes-Benz,GLC,1,Engine/Transmission,M,following a fuel up the light came on probably I did not put the gas cap on properly---fixed right away no subsequent,-0.296
269,Mercedes-Benz,S-Class,1,Exterior,M,"For some reason, the fuel filler door does not open the first or second time I press on the filler door when the car is unlocked.  It takes several attempts to get it to open.",0.0
270,Mercedes-Benz,E-Class,1,Exterior,M,,0.0
271,Mercedes-Benz,GLC,3,Seats,D,"Heated seats were a non-negotiable for me. These are some of the worst ones I've ever had. They don't get warm enough at all, the don't warm up fast, and most annoyingly, they power off over time.  So, while driving, you have to constantly keep pressing the button on  if you want to maintain the heat.",-0.7296
272,Mercedes-Benz,GLC,3,Seats,D,I have beige seats and am pretty clean / wash the car  regularly. The seats are showing dark wear  on both the driver and passenger seats already .,0.7096
273,Mercedes-Benz,GLC,3,Engine/Transmission,D,Does not accelerate very fast and sometimes slows when trying to shift gears.,0.0
274,Mercedes-Benz,S-Class,5,Exterior,M,: We prefer to have the Mercedes emblem flat on the hood. But on the new S560 they have yet to discover a way to do that.  Also the kick under the back of the car works infrequently to open the trunk.,0.0
275,Mercedes-Benz,S-Class,5,Features/Controls/Displays (FCD),U,The south parking identify spots sporadically with no consistency.,-0.296
276,Mercedes-Benz,S-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),M,: One time the radio would not work while I was driving at all. No audio whatsoever. I turn the system on and off several times that didnâ€™t do it. I had to eventually stop the car and restart it to get the audio to work again.,-0.5267
277,Mercedes-Benz,S-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,It sometimes takes over a minute to change stations and have it be responsive to the Controlâ€™s after the car started. This seems way too long.,0.3612
278,Mercedes-Benz,S-Class,5,Seats,U,The massage isnâ€™t strong enough. Even at high intensity it should be stronger.,0.7096
279,Mercedes-Benz,GLE,2,Audio/Communication/Entertainment/Navigation (ACEN),D,HAS A MIND OF IT'S OWN      DOSENOT RECONIZE  DESTINATIONS  WAY OFF QUESSES         NEEDS BETTER INSTRUCTIONS FOR WHOLE VOICE CONTROL SYSTEMS : SOME TIME IT DOSE NOT LISTEN TO WHAT I'M SAYING,0.4404
280,Mercedes-Benz,GLE,2,Audio/Communication/Entertainment/Navigation (ACEN),D,TRANSLATES MY VOICE COMMAND ALL OVER THE PLACE    NOT EVEN CLOSE,0.0
281,Mercedes-Benz,SLC,1,Audio/Communication/Entertainment/Navigation (ACEN),M,: bluetooth in auto pauses my music being played on my I=phone,0.34
282,Mercedes-Benz,SL,1,Exterior,M,: Chrome trim around the yellow reflector inside the headlight unit is cracking and about to flake,0.0
283,Mercedes-Benz,S-Class,1,Features/Controls/Displays (FCD),M,The button sensor to unlock and lock the doors did not work full-time. The dealer stated that the ground for the system was painted over. They apparently cleaned the ground and replaced the ground. The system now works.,0.0
284,Mercedes-Benz,GLE,8,Exterior,M,The fuel cap is very difficult to turn to open it. I have to use 2 hands and leverage.,-0.4201
285,Mercedes-Benz,GLE,8,Exterior,D,The low beams are nowhere near as bright as those on my Lexus RX 450h!,-0.5856
286,Mercedes-Benz,GLE,8,Driving Experience,U,It could be a little better in snow deeper than 4 inches.,0.3832
287,Mercedes-Benz,GLE,8,Features/Controls/Displays (FCD),D,Not easy to figure out how to use washers. Not easy to identify when wipers are in 'Automatic' mode.,0.7003
288,Mercedes-Benz,GLE,8,Audio/Communication/Entertainment/Navigation (ACEN),D,The USB ports are hidden in the center console and awkward to access.,-0.1531
289,Mercedes-Benz,GLE,8,Audio/Communication/Entertainment/Navigation (ACEN),D,It is cumbersome to have to start by telling the system what state you are in. You should be able to just enter the complete address.I can not figure out how to look ahead on the map.,0.0
290,Mercedes-Benz,GLE,8,"Heating, Ventilation, and Air Conditioning (HVAC)",D,I am used to using the 'Auto' setting year-round. Pushing 'Auto' seems to put fan-speed at its highest setting.,0.0
291,Mercedes-Benz,GLE,8,Interior,D,: It could use a cup holder near the drivers left hand.,0.4939
292,Mercedes-Benz,GLE,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
293,Mercedes-Benz,GLE,3,Interior,D,,0.0
294,Mercedes-Benz,GLE,3,Interior,M,windshield appeared to be sandblasted between inner and outer panes,0.0
295,Mercedes-Benz,S-Class,2,Exterior,M,Small blemish in paint ... didn't notice till I left the show room floor.,0.0
296,Mercedes-Benz,S-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Just very difficult to understand and follow instructions ... am still unsuccessful at saving and using nav as intended.  Glad I can use my phone for navigation.,-0.3167
297,Mercedes-Benz,GLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
298,Mercedes-Benz,GLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
299,Mercedes-Benz,E-Class,5,Driving Experience,D,,0.0
300,Mercedes-Benz,E-Class,5,Features/Controls/Displays (FCD),D,"ignition sometimes gets confused and won't turn on the vehicle keeps giving error that computer needs to be reset, I have turn off completly , lock wait for 1 minute , unlock and then ignition works.",-0.3818
301,Mercedes-Benz,E-Class,5,Features/Controls/Displays (FCD),D,"self parking only works in day light , vertical parking spots with other cars parked. if the parking lot is empty it won't recognize the parking spot.",-0.2023
302,Mercedes-Benz,E-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
303,Mercedes-Benz,E-Class,5,Interior,D,,0.0
304,Mercedes-Benz,GLA,2,Features/Controls/Displays (FCD),D,"The gear selection are in the same position where most cars have the wipers, which is confusing and yet dangerous",-0.6124
305,Mercedes-Benz,GLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Car play sometimes does not works,0.34
306,Mercedes-Benz,E-Class,5,Exterior,M,,0.0
307,Mercedes-Benz,E-Class,5,Features/Controls/Displays (FCD),D,Automatic high beams do not allow manual use,-0.1695
308,Mercedes-Benz,E-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
309,Mercedes-Benz,E-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
310,Mercedes-Benz,E-Class,5,Seats,M,,0.0
311,Mercedes-Benz,GLA,8,Driving Experience,M,,0.0
312,Mercedes-Benz,GLA,8,Features/Controls/Displays (FCD),D,should not have to open console box to connect phone.  either improve to all WiFi or include a connector in front dash.,0.4404
313,Mercedes-Benz,GLA,8,Audio/Communication/Entertainment/Navigation (ACEN),D,i should not need to open the glove box between the seats each time i get in the car to connect.,0.0
314,Mercedes-Benz,GLA,8,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
315,Mercedes-Benz,GLA,8,Interior,M,,0.0
316,Mercedes-Benz,GLA,8,Interior,M,door panel and front console have a rattle that is present at most times while driving.,0.0
317,Mercedes-Benz,GLA,8,Interior,D,"is just an open box.  could use some compartment separation such as a space to hold pens, small stuff, and a slot for cards, pass cards, etc.",0.0
