,Make,Series,Total_Problems,Mode,Verbatim,Score
213,BMW,5 Series,4,D,,0.0
214,BMW,5 Series,4,D,Told this is a problem that is known already.  Cup holders are too small,-0.4019
215,BMW,5 Series,4,M,After 3 months showed oil 2 quarts low,-0.2732
216,BMW,5 Series,2,M,,0.0
217,BMW,5 Series,2,D,,0.0
218,BMW,X3,2,D,,0.0
219,BMW,X3,2,M,,0.0
220,BMW,X1,5,M,"Power exterior release has never worked.  Dealer first stated it was working properly
WBXHT3C34GP884286,P884286,WBXHT3C3GP,27027643,BMW,X1,BMW X1 4dr SUV,2015-10-22,F48,06.01 Regensburg,B46O,AUT,MEDITERRANBLAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0249; 0255; 0258; 028C; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 04FD; 04LR; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06UN; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,EXT18",0.0
221,BMW,X1,5,D,Setting presets is almost impossible.  Finding radio stations is extremely difficult.  The menu structure/folders are difficult to access.  The combination of these things makes the audio system very difficult to use.,-0.8115
222,BMW,X1,5,M,Rattle in rear tailgate required disassembly of tailgate and re-torqueing of latches and lubrication.  Too early to determine if problem is fully resolved.,-0.1796
223,BMW,X1,5,M,"The car was brought in for a rumbling noise at low RPM in all gears
WBA8E3G51GNT78362,NT78362,WBA8E3G5GN,2699779A,BMW,3 Series,BMW 3 Series 4dr Sdn,2015-10-27,F30,70.01 Rosslyn,N26,AUT,PLATINSILBER METALLIC,LC LEDER DAKOTA,FJ VENETOBEIGE/AKZENT OYSTER DUNKEL,01CA; 01CB; 0216; 0248; 0255; 0258; 02A6; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 0403; 0415; 0417; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 0496; 04FU; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05A1; 05A2; 05AG; 05AS; 05DL; 05DS; 0609; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07S2; 0823; 0842; 0845; 0853; 08KL; 08TH; 08TN; 0925; 0992; 0993; 09AA,1,EXT97,Exterior,EXT97: Other Exterior Problem,U,Malfunction on daytime running lights.,3500,Yes,Entirely,2
WMWXP5C5XG2D14073,2D14073,WMWXP5C5G2,2670087Z,MINI,Cooper,MINI Cooper 2dr Hbk,2015-10-02,F56,77.29 Oxford,B36M,AUT,MOONWALK GREY ,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 02F0; 02VB; 0300; 0313; 0382; 03AG; 0423; 0430; 0431; 0450; 0473; 0494; 04C1; 04EP; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05DD; 0645; 0693; 0697; 06FP; 06NE; 06NM; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,2,SEAT25",-0.0431
224,BMW,X1,4,M,The leg maneuver to easily open and close the trunk frequently doesn't work for me,0.34
225,BMW,X1,4,D,,0.0
226,BMW,X1,4,D,Navigation system is complicated and confusing,-0.2263
227,BMW,X1,4,D,Sometimes driver seat does not go back to memorized setting after another driver changes the seat position,0.0
228,BMW,2 Series,4,M,"The passengers side door has to be nearly 'slammed' shut from both inside cockpit and outside when leaving the vehicle.  I though it was a misaligned door, or panel but see both doors have considerable body gaps that match.  With a vehicle of this caliber
WBA1J7C57GV360085,V360085,WBA1J7C5GV,2411901A,BMW,2 Series,BMW 2 Series 2dr Cpe,2015-10-14,F22,29.11 Leipzig,N55,AUT,MINERALGRAU METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0249; 02NH; 02PG; 02TB; 02VB; 02VF; 02VL; 0302; 0319; 0322; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0441; 0459; 0481; 0488; 0493; 04AE; 04NE; 04WG; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05DC; 05DS; 0645; 0655; 0663; 0674; 0697; 06AC; 06AE; 06NH; 0710; 0715; 0760; 0775; 0823; 0840; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,4,EXT01",0.0
229,BMW,2 Series,4,D,"As with all BMW models, front brake dust is abundant and should be investigated.  I would suggest a different type brake pad material.",0.0
230,BMW,2 Series,4,M,"Not sure if it is a misaligned door panel or not, but passengers side door is hard to close.  It has to be slammed to get it to shut properly.",0.0129
231,BMW,X1,3,,alignment off.  Had it to dealer once to be fixed.  Then got a flat tire and had dealer put new tire on.  When we got the car back it was again misaligned.,0.0
232,BMW,X1,3,,Difficult to understand what the colors mean and exactly how much farther I can safely go,0.1779
233,BMW,X1,3,,The self-parking feature for parallel parking sometimes does not work at all.,0.0
234,BMW,3 Series,1,D,needed a new antenna receiver they fixed it right away,0.0
235,BMW,X1,2,M,,0.0
236,BMW,X1,2,M,,0.0
237,BMW,4 Series,1,D,,0.0
238,BMW,X3,1,D,Misinterpretation occurs quite frequently,0.0
239,BMW,4 Series,1,D,Difficult to use,-0.3612
240,BMW,X4,1,,,0.0
241,BMW,7 Series,5,M,: Trunk foot operation difficult.,-0.3612
242,BMW,7 Series,5,D,": Trunk lock in bad position inside glove compartment.  Too far away to be reached by driver.  Key fob is too sensitive.  Operates sometimes in pocket
WBA7F0C58GGL99114,GL99114,WBA7F0C5GG,27016083,BMW,7 Series,BMW 7 Series 4dr Sdn,2015-11-03,G12,02.04 Dingolfing,N63R,AUT,SCHWARZ 2,NA EXCL.LED.NAP.ERW.,SW SCHWARZ,01CA; 01CB; 0212; 024M; 0255; 0258; 02TB; 02VB; 0302; 0319; 0322; 0323; 03AG; 03DS; 0407; 0416; 0441; 0453; 0456; 0465; 0494; 04AX; 04NB; 04ND; 04T7; 04UR; 0552; 05A1; 05AC; 05AP; 05AT; 05DL; 05DP; 05DS; 0609; 0610; 0645; 0650; 0655; 0688; 06AC; 06AE; 06AK; 06AM; 06AN; 06AP; 06FR; 06NW; 06U8; 06WB; 06WD; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SM; 08TN; 0925; 09AA,5,EXT18",-0.4767
243,BMW,7 Series,5,D,"When lid opens
WBA7F0C58GGL99114,GL99114,WBA7F0C5GG,27016083,BMW,7 Series,BMW 7 Series 4dr Sdn,2015-11-03,G12,02.04 Dingolfing,N63R,AUT,SCHWARZ 2,NA EXCL.LED.NAP.ERW.,SW SCHWARZ,01CA; 01CB; 0212; 024M; 0255; 0258; 02TB; 02VB; 0302; 0319; 0322; 0323; 03AG; 03DS; 0407; 0416; 0441; 0453; 0456; 0465; 0494; 04AX; 04NB; 04ND; 04T7; 04UR; 0552; 05A1; 05AC; 05AP; 05AT; 05DL; 05DP; 05DS; 0609; 0610; 0645; 0650; 0655; 0688; 06AC; 06AE; 06AK; 06AM; 06AN; 06AP; 06FR; 06NW; 06U8; 06WB; 06WD; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SM; 08TN; 0925; 09AA,5,EXT18",0.0
244,BMW,X1,2,D,,0.0
245,BMW,7 Series,1,,Doesn't cool above shoulder level efficiently.,0.1872
246,BMW,X1,2,D,,0.0
247,BMW,X1,2,D,,0.0
248,BMW,X4,3,,Outside noises are particularly loud when rear seats are down,0.0
249,BMW,X4,3,,too many options all ne one control.,0.0
250,BMW,X4,3,,Clock should be placed between speedometer and tachometer.,0.0
251,BMW,6 Series,4,D,,0.0
252,BMW,6 Series,4,D,,0.0
253,BMW,6 Series,4,D,,0.0
254,BMW,6 Series,4,D,"The sun visor isn't designed to slide back or extend.  Since I am tall and have the driver seat all the way back, the visor is useless when the sun is coming in from the side window.",-0.2732
255,BMW,4 Series,1,M,When I took it to the dealer they found nothing wrong. The system tells me that the system isn't locked.....makes no sense. Eventually it starts working.,0.5334
256,BMW,X3,3,,"the blue tooth voice command doesn't recognize the command and asks for it repeatedly; i.e. 'entry #' , please repeat.  It will do that multiple times, ultimately shutting the phone off.",0.3182
257,BMW,X3,3,,"In this my second X-3, the sun visors are ridiculously small for the size of the windshield. They offer no glare protection and do not adequately cover the area either in front or on the side, when moved to the driver side window. Seriously?!  They are too small. Fix this detail which is really important.",-0.4213
258,BMW,X3,3,,"After 10 days at another dealer,  a defective wire harness was discovered split, with exposed wiring. It was thought it occurred during assembly in Germany.",-0.4939
259,BMW,X1,2,D,,0.0
260,BMW,X1,2,D,,0.0
261,BMW,2 Series,2,M,,0.0
262,BMW,2 Series,2,D,,0.0
263,BMW,X1,1,D,They are in a tiny space on dash that requires more  than a glance to obtain info.. I have to peer over the steering wheel for info instead of glancing at screen. The screen is quite small for the important info it provides.,0.2023
264,BMW,3 Series,2,M,,0.0
265,BMW,3 Series,2,M,,0.0
266,BMW,X1,1,D,The beam simply does not light enough area in front of the vehicle at any meaningful distance,0.3182
267,BMW,X5,1,M,Not able to close sometimes.,0.0
268,BMW,2 Series,1,D,"As compared to my BMW 2004 330ci the few times I've needed to brake hard this car does not have the strong 'stop on a dime' brake feel that I'm used to on my 2004 330ci.  On hard braking the new car seems like the brakes have more give than on my older car.  It could be that the brake shoes need to wear in,NULL,400,No,
WBXHT3C32GP886845,P886845,WBXHT3C3GP,2702847I,BMW,X1,BMW X1 4dr SUV,2015-11-12,F48,06.01 Regensburg,B46O,AUT,BLACK SAPPHIRE METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,OA OYSTER/AKZENT GRAU,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028C; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LR; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,6,FCD41",-0.4943
269,BMW,X1,6, INT23, INT34,0.0
270,BMW,X1,6, INT23, INT34,0.0
271,BMW,X1,6, SEAT06, SEAT19,0.0
272,BMW,3 Series,6, SEAT06, SEAT19,0.0
273,BMW,3 Series,6, SEAT06, SEAT19,0.0
274,BMW,3 Series,6,Audio/Communication/Entertainment/Navigation (ACEN),AEN01: Radio Has Poor/No Reception,0.0
275,BMW,7 Series,3,,,0.0
276,BMW,7 Series,3,,: center console at cup holder location is terribly designed and everything falls on the floor from this location.  there should be an eyeglass storage as an overhead and not in the console.,-0.5574
277,BMW,X6,1,D,Is not consistent when a vehicle is in my blind spot ?,-0.4019
278,BMW,4 Series,1,M,": Presets for XM radio will disappear once or twice a week when i start the car. Its not until the car shuts off,NULL,2000,No,
5UXKU0C50G0F92810,0F92810,5UXKU0C5G0,2547153A,BMW,X6,BMW X6 4dr SUV,2015-11-24,F16,75.10 Spartanburg,N55,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 0212; 0245; 0255; 02TZ; 02VB; 0302; 0319; 0322; 0328; 03AG; 0403; 0420; 0423; 0430; 0441; 0456; 0488; 0493; 0494; 04B9; 04NB; 04NE; 0508; 0524; 0563; 0575; 05A1; 05DL; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WB; 07KL; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,2,INT12",-0.2263
279,BMW,X6,2,,: The vehicle stop at an intersection and die. I was told the main CPU died. This was 35 days after I got the vehicle.,-0.8658
280,BMW,2 Series,1,M,Now that weather is warmer I don't hear it,0.296
281,BMW,X5,4,M,"I was told that the hatch cannot be opened by waving the foot underneath due to Va. state law.  I have to search for the hatch button to open the hatch, and it is awkward to press it.  Also
5UXKR0C5XG0S85367,0S85367,5UXKR0C5G0,2545634L,BMW,X5,BMW X5 4dr SUV,2016-01-06,F15,75.10 Spartanburg,N55,AUT,IMPERIALBLAU BRILLANTEFFEKT METALLI,NA EXCL.LED.NAP.ERW.,MY MOKKA,01CA; 0212; 0245; 0248; 0255; 0258; 02H4; 02VB; 02VM; 0300; 0302; 0319; 0322; 0323; 0328; 0346; 03AG; 03AT; 03E1; 0402; 0417; 0420; 0423; 0430; 0441; 0453; 0456; 0488; 0493; 0494; 0496; 04AC; 04FF; 04NB; 04NE; 0502; 0508; 0552; 0563; 0575; 05A1; 05AC; 05AG; 05AP; 05AT; 05DL; 05DP; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 07S6; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,4,EXT16",-0.1531
282,BMW,X5,4,D,"When we received the X5 from the dealer, there was scratch marks right above the door arm rest.  It looks like someone with a ring scratched the material right above the door arm rest.",0.3612
283,BMW,X5,4,U,"When we received the X5 at delivery, there was a dent on the floor board in the interior of the car.  It looks like something heavy was dropped
WMWXU1C57G2D09379,2D09379,WMWXU1C5G2,2670529Z,MINI,Cooper,MINI Cooper 4dr Hbk,2015-09-09,F55,77.29 Oxford,B36M,AUT,ELECTRIC BLUE II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 02F0; 02VB; 0300; 0382; 03AG; 0402; 0423; 0450; 0473; 0494; 04C1; 04GU; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05DD; 0609; 0645; 0693; 0697; 06NE; 06NM; 06NT; 06UH; 07L5; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0992; 09AA,1,FCD01,Features/Controls/Displays ,FCD01: Front Windshield Wipers/Washers - Broken/NW,M,Very noisy and squeaky when used in the rain,NULL,No,,4
WMWXU1C53G2D08908,2D08908,WMWXU1C5G2,2723446D,MINI,Cooper,MINI Cooper 4dr Hbk,2015-08-19,F55,77.29 Oxford,B36M,AUT,BLAZING RED II METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 02F0; 02VB; 0300; 0327; 0382; 0402; 0423; 0450; 0473; 0494; 04C1; 04EP; 04NE; 04V9; 04VA; 0521; 0534; 0544; 0550; 0563; 05DD; 0645; 0693; 0697; 06ND; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,2,EXT22",0.2023
284,BMW,4 Series,1,D,,0.0
285,BMW,X3,2,D,,0.0
286,BMW,X3,2,D,,0.0
287,BMW,X5,2,D,,0.0
288,BMW,X5,2,D,,0.0
289,BMW,3 Series,1,M,": After I was idled at an intersection waiting to turn,NULL,1214,Yes,Entirely
WBA5B1C54GG129886,G129886,WBA5B1C5GG,27006256,BMW,5 Series,BMW 5 Series 4dr Sdn,2015-07-23,F10,02.04 Dingolfing,N55,AUT,BLACK SAPPHIRE METALLIC,LZ EXCLUSIVLEDER NAPPA,MW MOCCA EXKLUSIVNAHT ,01CA; 01CB; 01CC; 01CD; 0212; 0248; 0258; 02FV; 02TB; 02VB; 0302; 0316; 0319; 0322; 03AG; 03DZ; 0403; 0415; 0416; 0423; 0430; 0431; 0453; 0455; 0456; 0465; 0488; 0494; 0496; 04CE; 04NE; 04U2; 04UR; 0502; 0508; 0524; 0534; 0575; 05A1; 05AG; 05AT; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WA; 0710; 07S2; 0823; 0845; 0850; 0853; 0876; 08KL; 08S4; 08SM; 08TH; 08TN; 0925; 09AA,1,AEN04,Audio/Communication/Entertainment/Navigation ,AEN04: Audio System - DTU/Poor Location,D,: entertainment system sometimes slow to load from my iPhone to steering wheel controls for selecting songs. This only occurs infrequently. Sometimes will correct itself",0.4215
290,BMW,5 Series,1,D,,0.0
291,BMW,7 Series,5,M,,0.0
292,BMW,7 Series,5,M,,0.0
293,BMW,7 Series,5,D,,0.0
294,BMW,7 Series,5,M,,0.0
295,BMW,7 Series,5,U,Had the vehicle under three months and the car broke down on me. The piston igniters in all eight cylinders failed and needed to be replaced.  I had to have the new car towed to the dealership.  Very embarrassing and carry for my family.,-0.8399
296,BMW,5 Series,1,M,small dent on rear bumper,0.0
297,BMW,X5,9,,,0.0
298,BMW,X5,9,,,0.0
299,BMW,X5,9,,,0.0
300,BMW,X5,9,,,0.0
301,BMW,X5,9,,,0.0
302,BMW,X5,9,,,0.0
303,BMW,X5,9,,,0.0
304,BMW,X5,9,,,0.0
305,BMW,X5,9,,,0.0
306,BMW,X1,1,D,not sure how to use the self parking system - not intuitive.,-0.2411
307,BMW,6 Series,1,M,: sometimes when i approach the car it takes a few touches on the door handle for the doors to unlock  sometimes i have to find my key fob and manually unlock the doors.,0.0
308,BMW,X5,11, FCD30, FCD31,0.0
309,BMW,X5,11, FCD30, FCD31,0.0
310,BMW,X5,11, FCD30, FCD31,0.0
311,BMW,X5,11, FCD30, FCD31,0.0
312,BMW,X5,11, FCD30, FCD31,0.0
313,BMW,X5,11,FCD09: Sunroof/Moonroof/Glass Roof - Broken/NW,M,0.0
314,BMW,7 Series,2,M,,0.0
315,BMW,3 Series,1,M,Can't open the trunk with my foot/leg under the back of car.,0.0
316,BMW,5 Series,1,D,,0.0
317,BMW,3 Series,2,D,,0.0
318,BMW,3 Series,2,D,,0.0
319,BMW,3 Series,4,D,"Again, manual seats BMW!!!???",0.0
320,BMW,3 Series,4,D,"Again, really BMW
WBA8E5G5XGNT40771,NT40771,WBA8E5G5GN,26994652,BMW,3 Series,BMW 3 Series 4dr Sdn,2015-08-28,F30,70.01 Rosslyn,N20,AUT,SCHWARZ 2,KC SENSATEC 1,DF DF VENETOBEIGE,01CA; 01CB; 0205; 0216; 0258; 02L3; 02VB; 0302; 03AG; 0423; 0494; 0497; 04CG; 04NE; 0508; 0521; 0534; 0544; 0563; 0575; 05DS; 0645; 0676; 0693; 0697; 06AC; 06AE; 06NH; 0823; 0842; 0845; 0853; 08KL; 08TN; 0925; 0992; 0993; 09AA,4,SEAT02",0.0
321,BMW,3 Series,4,D,The seat is starting to appear dirty after only 3 months. My jeans are rubbing off on the seat.,-0.4404
322,BMW,7 Series,4,M,It feels like when applyimg the brakes the calipers take to long to start gripping the shoes. Best way to explain.,0.7717
323,BMW,7 Series,4,D,To me it just seems to close to other controls.,0.0
324,BMW,7 Series,4,M,Maybe because the vehical is brand new and it's working out the squeeks and noises before seetling in. Another way of looking at it is when your shocks are going out and there's the spongeyness and squeeks that comes from the wear. That's the best I can expain.,0.3818
325,BMW,7 Series,4,U,The whole dashboard control lights lite up. The brake system lite up and said to take vehical to nearest BMW dealer asap. .,0.0
326,BMW,X1,1,D,"Not all the time,NULL,,No,
WBS8M9C5XG5D31129,5D31129,WBS8M9C5G5,2699242H,BMW,3 Series,BMW 3 Series M3 4dr Sdn,2015-11-10,F80,06.01 Regensburg,S55,DKG,ALPINWEISS 3,LK LEDER MERINO,A9 SILVERSTONE II,01CA; 01CB; 0248; 02MK; 02VB; 02VF; 02VY; 0302; 0319; 0322; 03AG; 0423; 0430; 0431; 0459; 0488; 0490; 0493; 0494; 0496; 04AE; 04WL; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 0760; 0775; 0823; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,2,AEN07",0.0
327,BMW,3 Series,2,D,,0.0
328,BMW,7 Series,2,D,,0.0
329,BMW,7 Series,2,D,,0.0
330,BMW,4 Series,2,D,,0.0
331,BMW,4 Series,2,M,,0.0
332,BMW,X5,1,D,SEATS ARE LIGHT TAN IN COLOR AND QUICKLY SHOW DIRT RUBBED OFF BY PEOPLE ENTERING AND LEAVING THE SEATS.,-0.34
333,BMW,X5,6, INT19, INT41,0.0
334,BMW,X5,6, INT19, INT41,0.0
335,BMW,X5,6, INT19, INT41,0.0
336,BMW,X5,2,D,,0.0
337,BMW,X5,2,D,,0.0
338,BMW,2 Series,3,,"Recently took a road trip to Savannah GA.  I use the GPS extensively.  My previous cars had GPS that required the destination to be manually set.  When I tried the verbal commands, the results were very humorous -- we never did get the location right.  We were entertained for a few miles. we even tried a German accent, but it didn't work either.",0.4208
339,BMW,2 Series,3,,My wife & I both have Verizon wireless.  Connecting both phones is a problem.,-0.4019
340,BMW,2 Series,3," HVAC11""",Seats,0.0
341,BMW,2 Series,3,,"I am a short person & the highest adjustment for the seat is not high enough for me. In addition, although the upholstery is very durable & attractive, the seat is bottom is too hard. I had to purchase a seat cushion to increase the height & comfort.",0.7635
342,BMW,2 Series,3,,,0.0
343,BMW,4 Series,1,D,,0.0
344,BMW,4 Series,1,M,: Rear view camera stopped working. Car is in winter storage and the problem will be addressed once it comes out of storage,-0.5574
345,BMW,2 Series,2,M,,0.0
346,BMW,2 Series,2,U,,0.0
347,BMW,3 Series,1,D,Door panel material on driver's side is already fading due to sun exposure after only 2 months,0.0
348,BMW,X3,4,M,: Occasionally I notice that my gas door is open even though I'm not opening it. This happens randomly.,0.0
349,BMW,X3,4,D,"I speak address and the system doesn't recognize my words and when I enter the address manually, it doesn't find the address.",0.0
350,BMW,X3,4,D,"Sometimes when my phone is paired, it will drop connectivity. Then I have to manually pair my phone to the vehicle .",-0.2732
351,BMW,X3,4,D,"The location of the cup holders is too close to the radio control knobs/control panel.  Because it is so close, I sometimes have difficulty inserting and removing the containers in the cup holders.",-0.34
352,BMW,4 Series,1,M,: drivers side window squeaked when closed all the way.  did not happen all the time,0.0
353,BMW,5 Series,1,M,There is a noticeable gap between the left passenger rear door and the main body panel.,0.0
354,BMW,X5,5,D,You can't easily access the USB connection without looking closely into the console.  In the dark it is nearly impossible.,-0.2584
355,BMW,X5,5,D,"The nav system often has trouble interpreting my voice commands.  It could be user error
5UXKT0C50G0F75279,0F75279,5UXKT0C5G0,2409739P,BMW,X5,BMW X5 Plug-In Hybrid 4dr SUV,2015-10-20,F15,75.10 Spartanburg,<keine Angabe>,AUT,IMPERIALBLAU BRILLANTEFFEKT METALLI,LC LEDER DAKOTA,B8 TERRA,01CA; 0212; 0245; 0248; 0255; 0258; 02H7; 02VB; 02VM; 0302; 0319; 0322; 0346; 03AA; 03AG; 0402; 0420; 0423; 0430; 0441; 0459; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 04U9; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AG; 06AK; 06AM; 06NP; 07AQ; 0823; 0845; 0853; 08BK; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,5,AEN05",-0.6597
356,BMW,X5,5,D,"If you leave the manuals in the car
5UXKT0C50G0F75279,0F75279,5UXKT0C5G0,2409739P,BMW,X5,BMW X5 Plug-In Hybrid 4dr SUV,2015-10-20,F15,75.10 Spartanburg,<keine Angabe>,AUT,IMPERIALBLAU BRILLANTEFFEKT METALLI,LC LEDER DAKOTA,B8 TERRA,01CA; 0212; 0245; 0248; 0255; 0258; 02H7; 02VB; 02VM; 0302; 0319; 0322; 0346; 03AA; 03AG; 0402; 0420; 0423; 0430; 0441; 0459; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 04U9; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AG; 06AK; 06AM; 06NP; 07AQ; 0823; 0845; 0853; 08BK; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,5,AEN05",-0.0516
357,BMW,X1,2,M,,0.0
358,BMW,X1,6, FCD27, FCD53,0.0
359,BMW,X1,6, FCD27, FCD53,0.0
360,BMW,X1,6, FCD27, FCD53,0.0
361,BMW,5 Series,7,,,0.0
362,BMW,5 Series,7,,,0.0
363,BMW,5 Series,7,,,0.0
364,BMW,5 Series,7,,,0.0
365,BMW,5 Series,7,,,0.0
366,BMW,5 Series,7,,,0.0
367,BMW,5 Series,7,,,0.0
368,BMW,7 Series,1,U,The automatic light delay feature does not always turn off after delay setting. Light remain on. We mentioned this to dealer but not able to verify a pattern to discover the reason.,-0.3182
