iqs_verbatim_2015.vin,iqs_verbatim_2015.id,iqs_verbatim_2015.make,iqs_verbatim_2015.series,iqs_verbatim_2015.model_and_type,iqs_verbatim_2015.model_code,iqs_verbatim_2015.motor,iqs_verbatim_2015.getriebe,iqs_verbatim_2015.werk,iqs_verbatim_2015.produktion,iqs_verbatim_2015.lackfarbe,iqs_verbatim_2015.polster_code,iqs_verbatim_2015.sas,iqs_verbatim_2015.total_problems,iqs_verbatim_2015.problems_indicated,iqs_verbatim_2015.category,iqs_verbatim_2015.problem,iqs_verbatim_2015.defect_malfunction,iqs_verbatim_2015.verbatim,iqs_verbatim_2015.mileage,iqs_verbatim_2015.took_to_dealer,iqs_verbatim_2015.resolved,iqs_verbatim_2015.severity
80518f125dd2057c641ca1c8ea04f7b7,B696857K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/21/14,300,LUD3,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,6,AEN10; SEAT06; SEAT08; SEAT12; INT34; ENGTRN02,Engine/Transmission,ENGTRN02: Engine Doesn't Start at All,M,(Copied from AEN97): Car refused to start. After it started; navigation system had changed display. After car was turned off and restarted a few minutes later; everything returned to the previous display.,,No,,2
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Features/Controls/Displays (FCD),FCD06: Turn Signal - Controls/Displays DTU/Poor Location,D,turn signal needs a stronger tactile feel to its operation. Often in trying to return signal lever to neutral position; overshoot an signal a turn in opposite direction. In correcting overshoot; overshoot in the opposite direction. This results in first signaling a lane change in one direction; then in oposite direction and back and forth. This is a real safety issue. I hate this function.,2500,No,,5
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Features/Controls/Displays (FCD),FCD31: Gauges/Instruments - Controls/Displays DTU/Poor Location,D,little value in knowing the engine oil temp; would like to know engine coolant temp instead,2500,No,,2
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Features/Controls/Displays (FCD),FCD35: Ignition - Controls DTU/Poor Location,D,hidden behind rim of steering wheel,2500,No,,2
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Heating; Ventilation; and Air Conditioning (HVAC),HVAC02: Front Heating/Cooling Controls - DTU/Poor Location,D,on cold start; blows cold air; does not wait until there is sufficient heat from engine. In addition; auto temp setting does not result in proper air temperature matching setting. Very poor control of interior temp; either very hot (sunny day) or very cold; overcast winter day. This is a design problem; Dealer will be a waste of time.,2500,No,,4
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Heating; Ventilation; and Air Conditioning (HVAC),HVAC07: Fan/Blower Excessive Noise,D,This is a design problem. Fan speed is high to compensate for insufficiently sized air ducting.,2500,No,,3
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Heating; Ventilation; and Air Conditioning (HVAC),HVAC08: Air Conditioning Doesn't Achieve/Maintain Desired Temperature,D,,2500,No,,3
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Heating; Ventilation; and Air Conditioning (HVAC),HVAC09: Heater Doesn't Achieve/Maintain Desired Temperature,D,Controls do not control temperature well within cabin.,2500,No,,4
2e5bbbe94888c15c2f483e28cf6d08ce,B696497Z,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,A76,LUSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FV;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,8,FCD06; FCD31; FCD35; HVAC02; HVAC07; HVAC08; HVAC09; HVAC11,Heating; Ventilation; and Air Conditioning (HVAC),HVAC11: Windows Fog Up Excessively/Don't Clear Quickly,D,does not clear ice from exterior of windshield; interior fogs in area of ice. not enough heat available to keep windshield clear of snow even when starting from heated garage. this is a design issue.,2500,No,,4
3443e9ec0f91c70c3e114e48953a5b82,B698A56U,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,668,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FW;04NE;04NG;04U2;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,2,FCD22; AEN06,Features/Controls/Displays (FCD),FCD22: Airbag/SRS Light - Broken/NW,M,Had a bad sensor plug on a side airbag in the passenger door that resulted in an airbag failure message. Was intermittent. Took to dealership two times. Once to diagnose and once to replace sensor plug which resulted in everything working properly,1800,Yes,Entirely,1
3443e9ec0f91c70c3e114e48953a5b82,B698A56U,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/22/14,668,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FW;04NE;04NG;04U2;0508;0521;0522;0524;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,2,FCD22; AEN06,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,I will mention call 'person's name' that is in my phone contact and it will respond with say the number; this happens ocassionally. Navigation is worse; generally doesn't understand an address.,1800,No,,3
a1b50a0d498d80e559a38fd675c06100,B8B3724U,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,668,LUB4,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,3,AEN06; AEN07; AEN11,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,2400,No,,2
a1b50a0d498d80e559a38fd675c06100,B8B3724U,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,668,LUB4,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,3,AEN06; AEN07; AEN11,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,,2400,No,,2
a1b50a0d498d80e559a38fd675c06100,B8B3724U,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,668,LUB4,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0534;0544;0563;05A1;0609;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,3,AEN06; AEN07; AEN11,Audio/Communication/Entertainment/Navigation (ACEN),AEN11: Navigation System - DTU/Poor Location,D,,2400,No,,3
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Features/Controls/Displays (FCD),FCD48: Head-Up Display - Controls/Displays DTU/Poor Location,D,Difficult to see the head up display when using polarized sunglassess,1700,No,,2
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Features/Controls/Displays (FCD),FCD51: Heated Steering Wheel - Does Not Get Hot Fast Enough/Maintain Temperature,D,temperature of the heated steering wheel is variable; I cannot manually adjust.  Also gets too hot where the bottom center(6 oclock) spoke meets the wheel - can almost ccause a burn there where there is metal.,1700,No,,2
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Audio/Communication/Entertainment/Navigation (ACEN),AEN10: Navigation System - Broken/NW,M,inputting address sometimes does not work,1700,No,,2
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Seats,SEAT17: Heated/Cooled/Ventilated Seats - Controls DTU/Poor Location,D,control for one of the seats came out of mount - cannot be used until repaired.   it is mounted low and suseptible to being kicked or hit my items on the floor.,1700,No,,1
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Seats,SEAT21: Seat Belt Buckle/Release - Controls DTU/Poor Location,D,difficult to use seat belt with booster seat due to the latch for the seatbelt being recessed.,1700,No,,2
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Seats,SEAT22: Seat Belt Locks Up Inappropriately/Won't Retract,M,occasional locking when trying to buckle,1700,No,,1
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Heating; Ventilation; and Air Conditioning (HVAC),HVAC03: Rear Heating/Cooling Controls - Broken/NW,M,the switch for the rear heated seat came out of its mount and not accessable,1700,No,,1
44cadd552d5826a9cfb4cf8e6ae242e7,B8B33276,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/24/14,A76,LUCX,01CA;01CC;01CD;0205;0216;0248;0249;0255;0258;02K8;02VB;0302;0316;0319;0322;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0488;0493;0494;0496;04FW;04NE;04NG;04U2;0502;0508;0521;0522;0524;0534;0544;0563;05A1;05DL;0609;0610;0645;0655;0676;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08S4;08SL;08SM;08TN;0927;0992;09AA,8,FCD48; FCD51; AEN10; SEAT17; SEAT21; SEAT22; HVAC03; ENGTRN04,Engine/Transmission,ENGTRN04: Automatic Engine Shut Down/Restart/Re-engagement Problem,M,in some cases the engine will shut down too fast; like at a very brief stop sign.  can also be abrupt like when there is a more forceful stop.,1700,No,,3
9d36e4d838696f209760f9f7f99d3b07,B8B3582N,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/25/14,300,KCB4,01CA;01CC;01CD;0205;0216;0249;0255;0258;02K8;02VB;0302;0316;0319;03AG;03AT;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0645;0663;0676;0693;0697;06AC;06AE;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,1,FCD04,Features/Controls/Displays (FCD),FCD04: Wipers/Washers - Controls DTU/Poor Location,D,not very effective in hard rain,5000,No,,3
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Exterior,EXT28: Paint Imperfection,M,,,No,,1
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Features/Controls/Displays (FCD),FCD01: Front Windshield Wipers/Washers - Broken/NW,M,,,Yes,Entirely,2
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Features/Controls/Displays (FCD),FCD29: Clock - Controls/Displays DTU/Poor Location,D,,,No,,1
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,,No,,5
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Audio/Communication/Entertainment/Navigation (ACEN),AEN11: Navigation System - DTU/Poor Location,D,The navigation system doesn't recognize addresses and is 100% annoying to use.  I end up using google maps & my iphone.,,No,,5
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Audio/Communication/Entertainment/Navigation (ACEN),AEN12: Navigation System - Inaccurate,D,,,No,,5
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Heating; Ventilation; and Air Conditioning (HVAC),HVAC04: Rear Heating/Cooling Controls - DTU/Poor Location,D,,,No,,2
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Heating; Ventilation; and Air Conditioning (HVAC),HVAC08: Air Conditioning Doesn't Achieve/Maintain Desired Temperature,D,,,No,,3
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Heating; Ventilation; and Air Conditioning (HVAC),HVAC11: Windows Fog Up Excessively/Don't Clear Quickly,D,,,No,,3
e5ff59240d834c30b4c4c5004b6edf1e,B8B3783K,BMW,X3,BMW X3 4dr SUV,F25,N20,AUT,Spartanburg,10/27/14,300,KCSW,01CA;01CC;01CD;0205;0216;0249;0255;0258;02A1;02VB;0302;0316;0319;03AG;03AT;0402;0420;0423;0430;0431;0459;0465;0493;0494;04FU;04NE;04NG;04U2;0508;0521;0534;0544;0563;05A1;0609;0645;0676;0693;0697;06AC;06AE;06AK;06AM;06AP;06NH;0823;0845;0853;0876;08KL;08SL;08SM;08TN;0927;0992;09AA,11,EXT28; FCD01; FCD29; AEN06; AEN11; AEN12; HVAC04; HVAC08; HVAC11; INT19; INT34,Interior,INT19: Glove Box - DTU,D,,,No,,3
